Area in sq.ft,Width of road in ft,Crimes per month,Average household income,Distance to railway station in kms,Distance to airport in kms,Distance to religious places in kms,Distance from slum in kms,Distance to state run liquor shop in kms,Education quality,Sports facility,Local traffic,Quality of life,Access to supermarket,Pollution levels,Medical treatment,Road condition,Price in Rupees
6249.637459,17.058874,4,1066117.78,2.554591256,2.915033897,4.971332329,0.029598884,0.035928285,0.993843299,0.216019463,0.978643509,0.25513238,0.685535238,0.399132493,0.703829188,0.255368394,102444135.3
6533.874828,22.63272943,7,1478794.211,2.523038941,11.51387279,3.43639125,1.634697085,1.669622158,0.665099651,0.081968521,0.855045924,0.032254904,0.264422693,0.153480098,0.587373751,0.618057411,93600900.14
690.1031152,26.51690432,12,182993.9828,1.034294988,21.93720523,2.359181155,2.715420179,2.735746904,0.449689399,0.626073516,0.64752269,0.106608663,0.344373109,0.534151428,0.345642133,0.278603437,8523994.394
8598.621382,26.06081342,8,2240870.675,15.99087474,18.01169112,4.549375394,0.532677235,0.579280561,0.887680228,0.977536097,0.336560185,0.615251274,0.433309999,0.291906283,0.916452784,0.138886064,197520091.4
1851.950929,17.73425087,18,328429.6238,18.18217964,24.53867208,2.516609273,2.520225792,2.555820353,0.486621608,0.043713265,0.15141241,0.315123436,0.286630502,0.988605559,0.651435155,0.107563154,20874370.48
8249.492739,7.663018514,3,632160.1559,16.19790103,16.13979242,4.557438286,0.50016332,0.510058341,0.897776601,0.506385371,0.244577956,0.147012775,0.010903693,0.588226749,0.874532285,0.280196545,143789183.7
9207.549114,39.4949971,2,3636521.256,5.068833957,20.27943563,2.025761404,2.97910744,2.984423161,0.40107275,0.326416026,0.420549429,0.836111415,0.385591966,0.100846997,0.468938594,0.447070925,224318316.4
3171.743815,9.251057738,9,293419.8516,1.465044341,24.51500868,1.114196156,3.906599455,3.923984479,0.213769211,0.500864065,0.421289311,0.516939313,0.007876362,0.838201845,0.323953228,0.279385713,51066335.31
1363.867997,34.9047824,11,476055.1566,16.86319003,21.47240391,1.586721181,3.482693241,3.52884805,0.302811421,0.801651443,0.04173679,0.756908063,0.255319546,0.072965063,0.548025733,0.550805074,29212405.26
5415.880617,35.40862521,11,1917688.87,15.86512552,23.76079814,3.292605739,1.731607607,1.763602135,0.645744383,0.669061867,0.630853242,0.41130792,0.846334967,0.089881969,0.819085745,0.459601957,102039618
7735.516882,40.79720341,7,3155874.557,19.09994539,22.88597075,0.551977036,4.46191289,4.46593315,0.107127332,0.834544102,0.571290588,0.406768487,0.944489738,0.657966462,0.081391338,0.946664026,158234786.9
1575.812187,38.32668512,5,603956.5752,10.99398109,26.98135113,0.788153312,4.219107367,4.235773538,0.15524436,0.235266905,0.866747114,0.017979326,0.383679229,0.282821638,0.556250484,0.763627017,20687984.26
8163.759614,44.15248715,14,3604502.914,6.09531371,16.07596113,0.787005524,4.301762435,4.3020778,0.131221411,0.57411063,0.324751094,0.554124181,0.944111557,0.418293228,0.171408314,0.943874309,170519725
5378.56581,3.033437784,4,163155.4475,16.30430172,21.48239501,1.004174094,4.000361253,4.025997414,0.197992898,0.82680338,0.643877575,0.939803951,0.00162407,0.670905997,0.255670039,0.252480027,122163202.5
8691.501691,48.62506988,19,4226248.771,9.516225634,4.549927204,1.606305469,3.42239681,3.429456101,0.310346487,0.226286674,0.328637183,0.527128846,0.938731852,0.577520602,0.309977131,0.915935394,168544816.4
6738.434167,19.97889427,19,1346264.638,13.45221736,29.25384225,1.341860959,3.684708253,3.689839415,0.259407669,0.944664264,0.16354301,0.880070243,0.997631667,0.760694294,0.456475369,0.127960748,141722777.4
9043.755835,39.32672229,3,3556612.742,7.982385295,18.01455883,1.921776203,3.103574107,3.139571089,0.371807184,0.125458866,0.529892009,0.000581055,0.618703179,0.413245946,0.502700564,0.267208834,133166977.1
5966.725883,15.52415031,12,926283.4949,5.225972476,8.28399636,4.233237856,0.800299929,0.825939291,0.832830943,0.380657256,0.730509062,0.945847781,0.767326029,0.228443179,0.574308124,0.181933879,133894891.9
3815.980994,12.83331955,5,489717.0348,3.270485622,1.209752933,1.786230814,3.310051928,3.351407154,0.333427063,0.469656135,0.61982232,0.142282277,0.432809402,0.987682573,0.375646703,0.17760134,50896419.95
8104.884339,22.15658848,8,1795765.87,16.68038312,23.60666596,2.984792493,2.053361196,2.055347918,0.588964215,0.975541405,0.306552703,0.501646207,0.871044744,0.567883389,0.321897387,0.62069295,176129327.1
8046.468794,47.75553341,13,3842634.093,13.62416718,20.26865707,2.670888833,2.41380728,2.455721124,0.509257597,0.584760561,0.748470229,0.048342004,0.473963303,0.453870776,0.437872981,0.950195301,132987007.4
6004.085007,7.009862499,14,420878.1033,5.487582209,22.75812646,0.251960761,4.799784755,4.80492179,0.034560732,0.551305126,0.239882311,0.920767228,0.812042719,0.5911537,0.251587474,0.129755915,122234911.7
7421.272491,40.94238941,14,3038446.282,17.36570461,23.72661416,2.274371084,2.795756471,2.797647963,0.437625841,0.108894716,0.971417355,0.899773103,0.014128894,0.870754787,0.648289948,0.833522735,155743121.8
6654.631944,23.7233274,11,1578700.123,13.75170444,21.56164893,1.283549315,3.767501373,3.776912231,0.241703411,0.224868595,0.949673288,0.64691836,0.420813177,0.149378532,0.391885854,0.730102762,129219604.8
909.4987253,42.73002996,10,388629.0778,10.53810267,16.97262018,1.838677939,3.206567771,3.24149306,0.353744748,0.658888425,0.420815387,0.548229083,0.639519775,0.442115316,0.564110242,0.372479918,15993398.47
1409.087708,15.18190764,4,213926.3943,19.85497898,26.66511887,0.299047376,4.706040969,4.724038121,0.051932972,0.15484163,0.984269846,0.547251535,0.540096645,0.476597578,0.512813919,0.408993637,22105630.17
2968.939902,9.498774931,5,282012.9191,11.08844334,29.50035234,4.297907522,0.784024228,0.813867869,0.843049046,0.175947016,0.671769309,0.1920371,0.167564606,0.11342864,0.494555819,0.41529084,44685284.43
8829.951727,1.375049176,6,121416.1784,6.16013024,12.46263569,1.412038576,3.590609874,3.631960355,0.276438847,0.537188704,0.470796275,0.997423068,0.267357344,0.603676395,0.399212409,0.813132512,224360421.6
7537.124215,10.38210411,9,782512.083,7.966041973,9.996863427,1.369185273,3.685990546,3.717337622,0.253643132,0.145954871,0.882345016,0.256447028,0.042454479,0.803666973,0.306424603,0.79731306,116938596.9
7159.776366,20.46031229,5,1464912.604,1.074668506,3.599627626,3.644225357,1.420755902,1.467511533,0.710313779,0.563706305,0.398696577,0.36009991,0.637522657,0.791615402,0.85109407,0.641357757,145013975.6
1654.984936,10.32038252,4,170800.776,18.47580257,0.495944864,2.296907501,2.77588159,2.787118592,0.43872249,0.710456,0.566515133,0.379068187,0.712790619,0.897966593,0.566602819,0.537442472,28005610.94
9684.216569,47.43811422,8,4594009.718,4.419387982,7.422529299,0.662274983,4.423224956,4.440739078,0.112734665,0.503989216,0.282299253,0.997988177,0.564407629,0.616544139,0.517575153,0.834174968,248563931.2
6309.03897,24.55669989,8,1549291.766,4.300759063,9.867836304,1.381543596,3.644829386,3.69112047,0.266942149,0.652285595,0.783997667,0.150900093,0.162799858,0.402934459,0.472508329,0.468479387,97949140.61
5314.942615,14.1018247,19,749503.8907,19.68096552,0.340999609,0.863155474,4.152024117,4.170567307,0.166681592,0.996424926,0.600378499,0.081281132,0.348987896,0.855346524,0.548557688,0.55374432,73992509.42
4837.43483,26.26408429,9,1270507.961,2.572347152,5.702494621,3.284790787,1.809095172,1.845774034,0.630488265,0.707492461,0.513786225,0.874683963,0.771903288,0.731830685,0.543049535,0.747210243,112431182.4
9255.691617,10.75275965,14,995242.2731,2.529616507,2.607475761,1.311849467,3.698951514,3.70310654,0.257181055,0.283153148,0.428519373,0.216363947,0.362124518,0.904279083,0.155936724,0.25364959,128948078.6
9208.407026,27.61832131,16,2543207.44,1.746751805,0.093308469,1.246358884,3.756267084,3.762801513,0.240947677,0.097033439,0.866364063,0.385124726,0.008173511,0.701795784,0.461709093,0.923130594,151212524.2
519.7571759,24.1136247,16,125332.2948,13.65654175,11.54834997,2.79071356,2.219292919,2.237376431,0.556019593,0.431336727,0.228817554,0.536738367,0.193654271,0.540535014,0.339143774,0.745637987,9178830.377
5529.175096,0.800078634,13,44237.74855,9.453766067,6.423150294,0.691526061,4.345352908,4.369365042,0.121618468,0.820904886,0.958803347,0.525137945,0.432932045,0.834038705,0.171049018,0.026906197,86883908.63
632.8687993,5.598189132,12,35429.19234,10.59106747,23.4452641,3.081931498,1.940791269,1.984361028,0.603951986,0.54832013,0.664085116,0.80680952,0.148776468,0.323473763,0.461675207,0.118252607,11741203.52
6581.478753,2.487882769,6,163739.4758,7.763101373,9.254494619,4.147825611,0.85580247,0.872837157,0.820413354,0.038083165,0.788250409,0.99439175,0.046351558,0.09492126,0.862864141,0.570565796,157443989.2
6181.130609,41.87546446,6,2588377.152,3.722174626,15.08563435,0.231974445,4.846121254,4.860490344,0.023347652,0.1089647,0.902876941,0.280153819,0.655436877,0.350179573,0.118929457,0.501388047,93172517.22
2324.326855,17.26862776,7,401379.3525,19.77392582,14.59237077,3.046111891,1.991131487,2.02799577,0.59606175,0.51115942,0.357149275,0.860744317,0.915148259,0.157572841,0.792284905,0.036827011,50311249.39
3461.873853,37.06897263,13,1283281.071,15.74710375,24.6235639,2.047372195,3.04121868,3.085960714,0.390431534,0.232735172,0.954077528,0.80557746,0.366596275,0.897698445,0.415392495,0.139679665,57781369.62
9941.765123,19.55480109,2,1944092.395,18.0383331,8.549865127,0.140079223,4.894181381,4.903228142,0.016047625,0.991246769,0.5227881,0.682390691,0.464293284,0.372172752,0.439576612,0.507970336,239074008.5
8849.979381,15.44189403,4,1366604.438,18.49434048,24.86155572,1.505657017,3.570371572,3.593977576,0.276820155,0.020316508,0.321766441,0.629843157,0.876907597,0.176902972,0.261989624,0.991306845,190056194.6
4642.209219,26.22885575,5,1217598.359,1.63287624,28.78143746,4.686922156,0.317029717,0.31997273,0.936534787,0.604082897,0.553479923,0.895805097,0.583820037,0.335420394,0.512882739,0.791284646,116336706.6
8494.112202,22.42092128,17,1904458.21,0.466144221,28.01391219,2.446008648,2.638707456,2.648987959,0.46481361,0.621367153,0.688033675,0.683639912,0.191250178,0.730366048,0.539833037,0.548201349,168275356.9
7603.184621,18.61150628,10,1415067.184,3.221475538,28.3331866,4.866051698,0.143525552,0.189653407,0.966525835,0.097800659,0.764757329,0.811636032,0.515745698,0.15360747,0.780395995,0.027576668,156778098.2
4651.187899,38.77954664,10,1803709.58,12.18831789,20.04010925,3.517586946,1.526863184,1.533907276,0.689904909,0.327395204,0.021771107,0.431456133,0.772347648,0.496792269,0.710606017,0.547365647,88016701.39
7602.665067,9.650016364,12,733658.4231,3.671260526,6.440201633,0.405056286,4.642647553,4.661867991,0.067510231,0.729694871,0.134332981,0.029264579,0.3460062,0.016069179,0.514719998,0.596895996,125119111.2
6490.358809,33.13850213,1,2150807.692,0.656443182,8.850508529,3.402187162,1.628149824,1.66643098,0.672811066,0.144742033,0.351282573,0.111289778,0.690503526,0.954674771,0.799965945,0.771048644,107831141
2617.900655,36.5108795,19,955818.5534,16.47972733,11.30338123,4.686417977,0.367377863,0.385968215,0.921892027,0.778214007,0.820617032,0.102919443,0.618438871,0.965983079,0.627872192,0.607272653,35871538.88
7077.654235,48.31578353,15,3419624.099,2.536303421,5.838655338,2.554181249,2.524985621,2.536136716,0.487290785,0.394469279,0.8657943,0.895593856,0.988930648,0.554183037,0.698004555,0.604587405,155161524.5
5757.826099,12.28490254,9,707343.3249,9.879094426,1.808281198,0.121388128,4.885868848,4.887943941,0.021889591,0.668270633,0.385674829,0.203565293,0.030184215,0.596366988,0.443105066,0.132405679,83152159.24
3232.857768,9.441556737,7,305232.1004,5.22954585,16.90111656,4.312564099,0.780968469,0.789864757,0.838246389,0.829425669,0.419169623,0.960732795,0.518456367,0.223209563,0.758199208,0.573405417,80298620.61
5171.882918,30.3041764,5,1567296.523,5.017621028,17.17802387,0.298324124,4.74111833,4.780435888,0.0460638,0.634153801,0.375480872,0.39712072,0.630183285,0.65195534,0.209737912,0.041779797,84959133.69
9843.489342,22.64496326,18,2229054.545,14.92844326,13.48157448,2.233814033,2.784700899,2.798031509,0.433393242,0.323530546,0.594170219,0.177355903,0.563893653,0.238920057,0.247485709,0.931481849,161234059.1
5661.513409,34.4083745,8,1948034.736,7.447038418,23.36876532,3.116587969,1.95997048,1.978830349,0.602564862,0.265127202,0.067220097,0.828240554,0.861817106,0.690873783,0.66539322,0.664560412,125890940.5
3036.972043,11.31139004,3,343523.7533,5.332324842,11.55039861,2.179627257,2.917825847,2.951869454,0.414481637,0.000637994,0.141222377,0.52747343,0.525845965,0.77546595,0.634538149,0.923830756,57280670.8
3076.996096,44.16539005,6,1358967.328,15.99751271,9.421952314,0.748283024,4.281791486,4.299167919,0.136610061,0.680432339,0.486387525,0.472468098,0.719821091,0.472645741,0.478013956,0.728189205,57680575.59
2426.711465,48.31575525,18,1172483.972,6.522815317,25.33849629,0.942642667,4.116457321,4.145733481,0.169293441,0.364842015,0.607665323,0.204350583,0.859100813,0.363323367,0.339816393,0.171714708,28470592.36
4968.900256,42.61275989,3,2117385.535,19.64497548,25.84001745,3.008938928,2.054295739,2.069252199,0.586236131,0.690147178,0.959150239,0.826622891,0.232597411,0.640354518,0.605711128,0.378077547,109939416.2
552.7199195,9.990743975,19,55220.83206,5.72845295,22.32353364,3.367835461,1.714521989,1.719341229,0.65480388,0.201441165,0.041385168,0.192415043,0.178147481,0.253584239,0.593478349,0.138642964,6607652.522
5412.978845,32.52946353,19,1760812.98,0.088345288,3.876239837,4.222289253,0.826408176,0.854762093,0.834369939,0.693401604,0.957024488,0.249375579,0.20265556,0.118806836,0.879826416,0.275951318,85168639.32
7682.386208,13.84786194,10,1063846.236,0.096441365,12.40665545,2.427276048,2.613997021,2.641842494,0.470803037,0.169775668,0.653938531,0.911363153,0.306636738,0.657673195,0.652703911,0.994153299,177883409.4
4321.382689,6.693436545,12,289249.0081,14.17889336,12.65847574,1.830746823,3.245917885,3.248724685,0.346840812,0.426158935,0.171992653,0.600640627,0.167945921,0.94454584,0.659428528,0.433415223,77838984.56
4602.232315,2.088486081,18,96116.9813,14.18510953,27.55808195,2.534736613,2.564911758,2.609193922,0.480492054,0.625651031,0.280923789,0.393155041,0.88853406,0.584007709,0.433219493,0.860345209,79983160.09
2948.061369,37.09931762,19,1093710.651,12.41096074,29.96041913,4.486237623,0.570908204,0.617774517,0.885593743,0.798126666,0.841473896,0.030301718,0.565689838,0.216667873,0.629822625,0.843620071,42549671.59
1800.519023,18.19402171,4,327586.822,1.7326644,24.77908322,0.597683139,4.463655245,4.466155075,0.099088408,0.744829134,0.406149534,0.988832285,0.028767263,0.973247343,0.262789059,0.805933125,40837550.36
8273.222629,9.992117608,10,826670.135,10.8082191,1.874741317,2.290573951,2.769059673,2.774851915,0.438247809,0.335074783,0.362803611,0.592013151,0.802978005,0.505778509,0.655453766,0.509366399,163304608.1
2772.615238,19.1083393,15,529800.7273,16.58452424,0.961406014,0.761378045,4.243652069,4.285232685,0.150616063,0.169637998,0.277092679,0.965101694,0.934416725,0.720263476,0.138467665,0.67059313,57210686.43
1142.599668,31.94634307,10,365018.8099,19.74490161,9.715072474,3.644557896,1.396803555,1.440444732,0.711505971,0.986220371,0.304395353,0.542680513,0.298669914,0.409807872,0.388287089,0.767847186,23931294.45
8696.715618,39.87718421,18,3468005.307,9.520938794,27.62957554,1.050207493,3.955428345,4.004084231,0.203078481,0.106662331,0.696348569,0.411158335,0.973015129,0.975603543,0.416415203,0.739500627,136646373
1858.75074,21.45104215,14,398721.4046,12.93267207,9.176815742,1.536778926,3.5294443,3.575969391,0.290567168,0.460831305,0.589542094,0.496130609,0.468501798,0.182584259,0.243853549,0.464667298,30036154.1
230.7097531,3.005544373,10,6934.084002,1.719426104,6.611071933,1.68693577,3.366216995,3.375901013,0.324537515,0.87713514,0.967255558,0.335588386,0.083350186,0.940245102,0.171707498,0.789672684,3697681.555
6403.731129,47.43438109,20,3037570.228,3.06728294,5.834349414,3.575667303,1.425593997,1.440226442,0.706566178,0.402436059,0.659202055,0.434337408,0.902215574,0.952662296,0.450704936,0.124917788,98717527.87
509.9565085,7.058790822,20,35996.76322,11.50427476,24.33687425,1.507215701,3.542626055,3.587102976,0.288087721,0.236356229,0.850555995,0.850494369,0.441709999,0.71053044,0.558421281,0.439302121,8250712.443
9940.531705,13.83327256,7,1375100.845,3.837132514,13.19784318,1.003506745,4.040080888,4.077777586,0.186614908,0.001956794,0.462026597,0.595020804,0.54896518,0.922869164,0.530057063,0.699415328,188831103.6
8971.579029,23.12897154,19,2075033.961,19.17465696,27.34255519,1.627331692,3.407640013,3.44769295,0.315795737,0.367144846,0.338759014,0.632995961,0.306936836,0.669201628,0.592353278,0.430312351,168388998
3460.797172,38.70764076,9,1339592.937,8.708743347,9.546280982,0.981098413,4.112748373,4.154954307,0.17143159,0.97324612,0.225668539,0.985616414,0.992672732,0.433870783,0.525932301,0.073528724,78951149.15
9164.105834,12.89650638,9,1181849.494,17.22409212,25.98144284,1.757343178,3.301703045,3.338275488,0.334301274,0.263178693,0.690000467,0.543581928,0.132121965,0.633451574,0.356643252,0.012279309,153133683.6
6825.853274,24.55158458,15,1675855.14,12.98649762,29.24725667,4.066199503,0.977086211,0.986850434,0.796085507,0.427978472,0.890240094,0.817921629,0.674683641,0.265957394,0.685071174,0.094002593,137823072.8
8494.371128,34.01164149,7,2889075.055,0.305999192,17.20311234,2.074072435,2.964692682,2.989711845,0.405391378,0.420929407,0.17933135,0.577331709,0.49231712,0.128830503,0.519910608,0.474558631,179865137.8
9995.635359,24.6236506,20,2461290.326,5.636496786,16.89677321,3.513256706,1.5591866,1.594011448,0.686862207,0.59859381,0.953608902,0.600920981,0.587345653,0.705577216,0.501771186,0.554761579,193317560.2
3266.64396,9.528953548,11,311276.9855,15.99435662,12.07503736,3.107384871,1.918600357,1.959490392,0.614306114,0.568033287,0.71187799,0.61085621,0.029345148,0.881587848,0.792330133,0.964428456,65260332.94
6243.598984,41.63532762,13,2599542.892,12.94351751,12.08647406,4.482374341,0.576191779,0.590081702,0.878867206,0.757407214,0.029906704,0.340272127,0.570827454,0.470689446,0.855794973,0.953419944,127194148.3
2288.089102,20.5204361,8,469525.862,15.64821408,11.7036738,0.837068763,4.259017279,4.274360377,0.141545793,0.963801651,0.678153931,0.5163314,0.229894878,0.134737798,0.295885484,0.426977986,43188017.94
8277.285924,19.38693788,12,1604712.28,7.664714487,15.47665765,2.322111232,2.729356698,2.758306269,0.454092879,0.247852872,0.394041708,0.381130019,0.179404368,0.216110367,0.334854199,0.765243288,156670213.8
6676.305516,7.563139603,3,504938.3065,18.39765611,0.631071531,1.910971964,3.15096148,3.153917952,0.364836698,0.186254116,0.021879387,0.644654303,0.414910473,0.404916444,0.228009326,0.010910117,131132045.5
1801.692956,5.35767592,7,96528.86965,11.44645335,22.1012683,0.769449092,4.307016847,4.334392193,0.129885612,0.742051021,0.680221638,0.150133035,0.68063484,0.558443404,0.285309841,0.382206157,25168596.69
6733.674658,18.31012927,18,1232944.534,12.75395837,29.44720761,1.969957855,3.062316951,3.082300628,0.382457582,0.033437498,0.694526169,0.255291038,0.315875148,0.483104783,0.387855158,0.875284009,96066158.79
6099.050868,32.89987343,19,2006580.016,12.25103934,15.95475692,0.166273914,4.874070577,4.913859593,0.021704869,0.86014084,0.617438778,0.996266479,0.16129432,0.072751587,0.050963485,0.837251207,147029791.3
8821.370336,16.12825641,10,1422733.226,7.756742051,0.634484336,0.57824651,4.43082586,4.448359111,0.105975582,0.999151914,0.465400851,0.842560152,0.904536117,0.228254659,0.357083111,0.339569333,213164304.9
1844.63397,5.771757087,12,106467.7919,12.5030898,29.5658016,1.625402081,3.400411765,3.43973566,0.319335421,0.252091752,0.786344725,0.63464512,0.019857319,0.193921108,0.399147877,0.37790535,30540595.07
9983.801612,10.67292489,2,1065563.648,9.025245774,4.855055322,0.578196586,4.460133843,4.498197237,0.10600052,0.185669922,0.011986577,0.04279779,0.255481722,0.649195926,0.289153268,0.311975506,153314877
7796.458002,24.99468447,12,1948700.078,15.73684497,25.1675469,3.131639446,1.915483057,1.927156263,0.609237957,0.255531986,0.673364031,0.331040852,0.381190537,0.2896447,0.525573955,0.981540621,144297522.1
1351.793407,2.379959039,2,32172.12938,11.74904035,2.278446691,3.936936486,1.155869873,1.182010879,0.760706244,0.151419511,0.355913268,0.549939399,0.835436996,0.31333669,0.588217299,0.762260065,26580515.86
9374.555413,25.66206531,4,2405704.533,18.80128157,5.22767089,2.130677986,2.957248868,2.988464051,0.402705118,0.5409727,0.198219816,0.213022583,0.592001852,0.022887316,0.396142673,0.204810949,170595459.7
9337.363596,11.83334533,7,1104922.479,19.10121282,11.25086811,3.178979871,1.892928124,1.899455851,0.615714801,0.467155512,0.058915758,0.001444625,0.222557565,0.657465095,0.481811419,0.069236315,139833122.6
8276.153233,42.24308177,17,3496102.178,12.36720982,20.17023513,3.249519892,1.849426008,1.887449837,0.62977455,0.805208931,0.492627422,0.83327335,0.026375875,0.22560026,0.554851687,0.781477574,196622229.2
8714.117193,4.343764678,9,378520.7447,16.13950008,2.300533168,0.268164004,4.776129559,4.824636344,0.041690217,0.522995838,0.294728944,0.810619772,0.018965792,0.32010348,0.344816661,0.302952118,192871052.2
5568.239582,49.98445962,18,2783254.466,8.236632308,3.082258668,3.497496566,1.533724362,1.578195359,0.69178674,0.167598882,0.106222362,0.49996864,0.300819308,0.926117436,0.659094788,0.844564318,100004941.5
1010.803714,2.76868068,7,27985.92715,2.177764661,0.426592073,3.529694329,1.522837786,1.529435561,0.69457151,0.292140238,0.594433733,0.883879358,0.083004974,0.698330061,0.567951968,0.602848197,21479685.4
1513.422714,42.14773761,14,637873.4344,11.18584873,25.02101631,2.465645564,2.622574546,2.667516672,0.472970943,0.879582604,0.470970662,0.939887793,0.543727361,0.291127425,0.717212174,0.954284006,36399439.04
1757.473156,12.99068212,15,228307.751,10.41417285,29.01355153,3.482262407,1.567019083,1.570422903,0.679752993,0.840753114,0.870325619,0.668572963,0.323018111,0.643759604,0.437800813,0.718517482,33118898.27
3223.553338,17.3012206,16,557714.0741,4.558819676,8.850620385,4.256246196,0.763377406,0.786591001,0.839883494,0.278550054,0.626555741,0.171299483,0.829392348,0.576025992,0.763804675,0.063161577,40065163.23
3541.12872,30.39825402,7,1076441.303,9.693776885,24.23694994,1.302649596,3.727746883,3.732977633,0.247928622,0.071457222,0.011301564,0.081641346,0.163641666,0.301154975,0.256240221,0.152006438,44069400.29
2712.490013,20.39018323,15,553081.6836,13.92860632,9.366204708,3.91348376,1.111569774,1.150775555,0.773857544,0.746567501,0.133331237,0.265252933,0.865078867,0.42902415,0.446715518,0.934609897,48872793.22
4465.323978,2.210947659,9,98725.97595,19.25883413,10.9773071,2.826016526,2.181303938,2.195024588,0.557048834,0.27726334,0.201650815,0.646476199,0.629044626,0.849814811,0.662150419,0.928802973,91498144.36
5064.126029,9.774166517,9,494976.1107,8.292448662,4.293006099,4.6443463,0.360734424,0.410495853,0.918326178,0.107348283,0.644008888,0.174934448,0.983713466,0.420349791,0.663054081,0.950509409,84389462.24
373.6073421,39.9310373,18,149185.2871,3.605607746,16.96884491,1.58783451,3.451992833,3.476465815,0.300178065,0.960898016,0.990120606,0.003288644,0.063205443,0.495485998,0.345612153,0.758044212,4729841.158
5127.764121,36.78016555,10,1886000.133,6.236990335,10.55957893,0.066633275,4.965596376,4.968204768,0.000332189,0.805975497,0.394547618,0.275236847,0.915636627,0.574512975,0.34663641,0.074553509,80538098.21
1154.948518,47.93157496,3,553585.0145,0.970799648,25.84758537,2.326288777,2.755113264,2.797020934,0.442189218,0.228812766,0.408290828,0.852011389,0.539367396,0.346400041,0.534988368,0.938300138,26202489.12
8472.112064,38.21888062,2,3237946.396,6.077068836,17.06943612,0.043095794,4.973576148,5.008546356,0.000865036,0.272766911,0.523402002,0.174815258,0.543681896,0.392267252,0.173022133,0.203980715,128377687.6
7267.292384,32.42619898,12,2356506.689,4.922947219,18.69796226,3.681868717,1.335546373,1.383012858,0.725076734,0.266707942,0.210576355,0.2442589,0.396594151,0.871438319,0.800144047,0.705806998,123847210.5
2265.262431,3.111671627,2,70487.52832,7.559219992,20.04460052,4.722271664,0.371174348,0.387829869,0.917857077,0.261502593,0.305508945,0.778009052,0.639252482,0.468921563,0.600336512,0.321063091,48011011.61
4271.868004,39.93904417,7,1706143.249,16.74646611,3.293220234,3.884271465,1.159982222,1.208043127,0.76556921,0.247248236,0.815801355,0.650251735,0.823270824,0.556673739,0.715788526,0.921493888,89669050.22
6079.860632,2.97356806,6,180788.7939,15.52572487,14.08049286,3.348597947,1.658867092,1.676172832,0.666519642,0.317476471,0.936608274,0.169452127,0.428551167,0.595154876,0.338756833,0.25716094,88472993.86
9858.151501,20.12599339,13,1984050.92,9.307272813,27.68192153,1.333492071,3.721777128,3.726871481,0.252143052,0.616324823,0.631347095,0.64121268,0.59958434,0.551108564,0.223456612,0.568007252,202096182.5
4215.80892,41.29027829,12,1740719.235,4.40357914,10.60177308,1.779007519,3.316262728,3.326837405,0.332427248,0.289386435,0.043118604,0.148562568,0.41732568,0.905919127,0.598921368,0.24990961,56158222.31
1265.075164,45.26448221,19,572629.7225,14.02615747,7.285711464,2.849492525,2.235104561,2.240837885,0.552122521,0.396660463,0.947107567,0.605988619,0.013174989,0.014423308,0.394541946,0.895716838,22678134.84
3680.172657,20.00860004,18,736351.0278,19.49140046,29.38921313,4.548890591,0.491448664,0.51086286,0.896512414,0.248155495,0.446629463,0.4208808,0.586003222,0.442645711,0.705091051,0.699842806,62042585.08
8772.901733,42.08746776,17,3692292.189,13.37970718,14.69885019,1.393353799,3.672447468,3.681546405,0.26406578,0.477375692,0.229055187,0.751411203,0.27711121,0.451944649,0.240731796,0.249080413,179592289.5
2887.314744,8.756805669,8,252836.5412,15.29400847,4.097568647,3.3432183,1.737521183,1.779805117,0.643553681,0.581195045,0.499962375,0.322673741,0.125975805,0.696890386,0.479641287,0.236606797,46288552.01
5746.368496,32.04013597,2,1841144.28,5.845783612,16.83357384,0.335141113,4.704896568,4.746937522,0.057914271,0.600726153,0.330936792,0.306902948,0.628947727,0.86832028,0.217591769,0.538733679,103463094.5
552.3795047,36.82860575,7,203433.67,19.97659712,28.86469146,4.792073282,0.292131228,0.305995154,0.941080876,0.112782689,0.60974078,0.694769883,0.871087256,0.048086048,0.878839966,0.890279062,11609113.82
5137.225903,42.7207834,18,2194663.151,3.596029899,22.22303314,1.326065039,3.683960073,3.691883761,0.25591432,0.733437164,0.711431092,0.593517997,0.053528498,0.623628016,0.205310205,0.11229915,85832919.67
2191.024703,16.02055081,9,351014.2257,0.221951031,27.11344536,2.594083428,2.505579198,2.507983711,0.494627053,0.294699602,0.569935706,0.167373715,0.769873965,0.853573792,0.411746646,0.812961125,31744042.97
1732.642969,37.52121827,20,650108.7501,2.525957857,7.493030138,4.937115315,0.161825413,0.170532222,0.964812973,0.609133426,0.494163472,0.943567776,0.953920688,0.924727163,0.522196218,0.757421616,38229822.79
3829.264552,2.365364323,4,90576.05756,15.93361958,5.989002664,4.860263218,0.172222963,0.212135265,0.960449407,0.035781587,0.375491755,0.934488617,0.308399372,0.643760828,0.894116717,0.349520455,84785537.68
3625.465255,15.83449564,7,574074.1376,8.131309416,4.943200548,3.152634357,1.946761375,1.985965903,0.601654526,0.073110935,0.15923258,0.262580797,0.221579693,0.730983932,0.761695879,0.434457867,54471999.58
10039.94558,48.25050749,9,4844324.696,15.15778605,11.37901258,3.587295315,1.485814253,1.492299737,0.699494747,0.252212069,0.545799578,0.197909001,0.532524721,0.043351992,0.512230603,0.625438652,181231550.7
